,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,size,color
331,48:09:cb:7a:ad:73,,Uncategorized;10,2022-11-08 07:05:20,7936,-70,███████████████████,██████,189.3,2.0999999046325684,BT,1,16711680
332,72:7d:e1:04:97:84,,Uncategorized;10,2022-11-08 07:05:21,7936,-73,████████████████,██████████,189.0,1.7999999523162842,BT,1,16711680
333,69:a2:99:6e:66:55,,Uncategorized;10,2022-11-08 07:05:21,7936,-78,████████████████,████████████████████,189.0,1.7999999523162842,BT,1,16711680
334,68:54:d0:82:94:87,,Uncategorized;10,2022-11-08 07:05:26,7936,-68,████████████████,████████,189.1,2.5999999046325684,BT,1,16711680
335,71:52:76:8c:c2:69,,Uncategorized;10,2022-11-08 07:05:27,7936,-93,██████████████,███,189.2,2.900000095367432,BT,1,16711680
336,57:4c:64:07:b5:ed,,Uncategorized;10,2022-11-08 07:05:28,7936,-78,████████████████████,█████████████,189.2,3.299999952316284,BT,1,16711680
337,4e:c5:37:47:f1:a2,,Uncategorized;10,2022-11-08 07:05:34,7936,-80,███████████████,███████████████,189.6,1.7999999523162842,BT,1,16711680
338,41:93:f2:c5:b1:31,,Uncategorized;10,2022-11-08 07:05:35,7936,-80,█████████████,██████████████,189.6,1.7999999523162842,BT,1,16711680
339,5c:78:1e:f8:51:05,,Uncategorized;10,2022-11-08 07:05:36,7936,-78,██████,████████████████,189.7,1.7999999523162842,BT,1,16711680
340,42:db:41:a2:08:b3,,Uncategorized;10,2022-11-08 07:05:36,7936,-94,█████,█████████████████,189.7,1.7999999523162842,BT,1,16711680
341,79:17:db:55:4f:aa,,Uncategorized;10,2022-11-08 07:05:41,7936,-86,████████,███████████████,189.7,1.899999976158142,BT,1,16711680
342,6d:ca:fc:17:be:4d,,Uncategorized;10,2022-11-08 07:05:41,7936,-84,█████,████████████████,189.7,1.899999976158142,BT,1,16711680
343,51:b4:01:c7:ae:86,,Uncategorized;10,2022-11-08 07:05:41,7936,-76,███████████████████,██████████,189.7,1.899999976158142,BT,1,16711680
344,27:72:61:b0:d2:bd,,Uncategorized;10,2022-11-08 07:05:43,7936,-89,████████████████,██████,189.6,1.7999999523162842,BT,1,16711680
345,6d:5c:f5:6e:20:c8,,Uncategorized;10,2022-11-08 07:05:50,7936,-88,█████████████████,██████████████,189.7,1.7999999523162842,BT,1,16711680
346,42:db:41:a2:08:b3,,Uncategorized;10,2022-11-08 07:05:50,7936,-77,███████████████████,████████████████,189.7,1.7999999523162842,BT,1,16711680
347,5f:94:9c:05:d6:06,,Uncategorized;10,2022-11-08 07:05:50,7936,-73,███,█████████,189.7,1.7999999523162842,BT,1,16711680
348,4d:bf:57:a1:a9:72,,Uncategorized;10,2022-11-08 07:05:52,7936,-63,██████████████████,███,189.7,1.7999999523162842,BLE,1,16711680
349,76:70:9b:6f:7f:41,,Uncategorized;10,2022-11-08 07:05:52,7936,-83,███████████████████,█████████████,189.7,1.7999999523162842,BT,1,16711680
350,5c:55:c5:1f:e5:3e,,Uncategorized;10,2022-11-08 07:05:53,7936,-102,█████████████,███████████████,189.7,1.7999999523162842,BT,1,16711680
351,6e:f5:fe:53:80:7f,,Uncategorized;10,2022-11-08 07:05:56,7936,-88,███████,███,189.7,1.7000000476837158,BT,1,16711680
352,79:bf:e8:c9:b2:08,,Uncategorized;10,2022-11-08 07:05:59,7936,-85,██████████,███,189.7,1.7000000476837158,BT,1,16711680
353,06:30:0d:88:3f:e3,T Free WiFi Zone,[ESS],2022-11-08 07:06:04,13,-87,████████████,███████████████████,189.7,1.7000000476837158,WIFI,1,16711680
354,47:28:c0:c9:ee:a8,,Uncategorized;10,2022-11-08 07:06:04,7936,-96,██████████,███████████████,189.7,1.7000000476837158,BT,1,16711680
355,68:98:71:30:1c:6f,,Uncategorized;10,2022-11-08 07:06:06,7936,-85,██████,███,189.7,1.7000000476837158,BT,1,16711680
356,59:ec:cf:5a:ad:58,,Uncategorized;10,2022-11-08 07:06:07,7936,-75,████████████████,███████████████,189.7,1.7000000476837158,BT,1,16711680
357,6e:33:e2:50:ce:35,,Uncategorized;10,2022-11-08 07:06:07,7936,-78,████████████████████,███████,189.7,1.7000000476837158,BT,1,16711680
358,6e:fc:77:1f:5a:52,,Uncategorized;10,2022-11-08 07:06:07,7936,-82,███,████,189.7,1.7000000476837158,BT,1,16711680
359,56:be:31:b6:b0:05,,Misc,2022-11-08 07:06:10,7936,-81,██████████████,███████████████████,189.7,1.7999999523162842,BLE,1,16711680
360,5c:55:c5:1f:e5:3e,,Uncategorized;10,2022-11-08 07:06:11,7936,-97,████████████████,███████████████,190.1,1.7999999523162842,BT,1,16711680
361,57:fe:f5:6f:cb:6c,,Uncategorized;10,2022-11-08 07:06:11,7936,-68,███████████████,█████,190.1,1.7999999523162842,BT,1,16711680
362,7f:46:cd:e1:79:89,,Uncategorized;10,2022-11-08 07:06:11,7936,-74,█████████,█████,190.1,1.7999999523162842,BT,1,16711680
363,72:b4:db:4f:24:7a,,Uncategorized;10,2022-11-08 07:06:13,7936,-90,███,█████,190.3,1.7000000476837158,BT,1,16711680
364,52:04:95:35:5a:4d,,Uncategorized;10,2022-11-08 07:06:28,7936,-93,████████████████,█████████,190.9,1.7999999523162842,BT,1,16711680
365,5d:dd:82:19:a7:6a,,Uncategorized;10,2022-11-08 07:06:34,7936,-75,███████,█████████████,190.9,1.7000000476837158,BT,1,16711680
366,73:4a:b4:ae:0e:9b,,Uncategorized;10,2022-11-08 07:06:36,7936,-96,███████████████████,███████,190.9,1.7000000476837158,BT,1,16711680
367,6c:f5:60:db:01:16,,Uncategorized;10,2022-11-08 07:06:42,7936,-84,███████████████,████████,190.9,1.7000000476837158,BT,1,16711680
368,72:b7:4e:ad:8e:6d,,Uncategorized;10,2022-11-08 07:06:43,7936,-76,███,██████████████████,190.9,1.7000000476837158,BT,1,16711680
369,61:bf:cd:f7:4d:cb,,Uncategorized;10,2022-11-08 07:06:47,7936,-96,██████████████,███████████████,190.9,1.7000000476837158,BT,1,16711680
370,47:19:f9:92:78:83,,Uncategorized;10,2022-11-08 07:06:47,7936,-85,██████████████████,██████████████,190.9,1.7000000476837158,BT,1,16711680
371,69:a2:99:6e:66:55,,Uncategorized;10,2022-11-08 07:06:47,7936,-72,████████████,█████████████████,190.9,1.7000000476837158,BT,1,16711680
372,54:22:41:6f:68:69,,Uncategorized;10,2022-11-08 07:06:47,7936,-80,████,███████████████,190.9,1.7000000476837158,BT,1,16711680
373,72:b7:4e:ad:8e:6d,,Uncategorized;10,2022-11-08 07:06:47,7936,-67,███████████,███████,190.9,1.7000000476837158,BT,1,16711680
374,7d:78:92:92:32:bb,,Uncategorized;10,2022-11-08 07:06:47,7936,-100,████████,████████████,190.9,1.7000000476837158,BT,1,16711680
375,41:ac:7e:b1:36:67,Apple Pencil,Uncategorized;10,2022-11-08 07:07:08,7936,-73,█████████████████,███████████████████,191.8,3.700000047683716,BT,1,16711680
376,44:1e:98:6e:5e:38,JNU_WiFi_info,[ESS],2022-11-08 07:07:16,6,-90,█████████████████,███████████,191.7,3.900000095367432,WIFI,1,16711680
377,44:1e:98:ee:5e:38,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:07:16,6,-91,████████████████████,███████,191.7,3.900000095367432,WIFI,1,16711680
378,54:b1:2e:0e:88:43,,Uncategorized;10,2022-11-08 07:07:16,7936,-90,█████████████,███████████████████,191.7,3.900000095367432,BT,1,16711680
379,27:72:61:b0:d2:bd,,Uncategorized;10,2022-11-08 07:07:20,7936,-77,████████████,█████████████████,191.7,4.0,BT,1,16711680
380,54:21:e5:6b:07:cd,,Uncategorized;10,2022-11-08 07:07:28,7936,-87,███████████,███████████,191.7,4.199999809265137,BT,1,16711680
381,74:45:9b:c5:e1:77,,Uncategorized;10,2022-11-08 07:07:31,7936,-70,████,██████████████,191.7,4.400000095367432,BT,1,16711680
382,45:53:f6:79:48:68,,Uncategorized;10,2022-11-08 07:07:40,7936,-75,████████████████,████████████████████,191.6,1.7000000476837158,BT,1,16711680
383,60:3e:9b:2b:53:2b,,Uncategorized;10,2022-11-08 07:07:41,7936,-81,██████████,███,191.6,1.7000000476837158,BT,1,16711680
384,79:e2:c8:21:96:fc,,Uncategorized;10,2022-11-08 07:07:50,7936,-83,██████,███████,191.6,1.7999999523162842,BT,1,16711680
385,7d:18:29:a1:66:62,,Uncategorized;10,2022-11-08 07:07:50,7936,-76,████████████,█████████████,191.6,1.7999999523162842,BT,1,16711680
386,57:be:73:99:ae:2a,,Uncategorized;10,2022-11-08 07:07:50,7936,-87,█████████████,████████████,191.6,1.7999999523162842,BT,1,16711680
387,54:b1:2e:0e:88:43,,Uncategorized;10,2022-11-08 07:07:51,7936,-77,███,█████████████████,191.6,1.7999999523162842,BT,1,16711680
388,6f:26:8c:a1:b3:30,,Uncategorized;10,2022-11-08 07:07:51,7936,-96,█████,████████████████,191.6,1.7999999523162842,BT,1,16711680
389,7a:2b:d3:39:fa:c9,,Uncategorized;10,2022-11-08 07:07:52,7936,-77,████████████,███████████,191.6,1.7999999523162842,BT,1,16711680
390,55:0b:e2:f2:dc:be,,Uncategorized;10,2022-11-08 07:07:55,7936,-97,██████████████,███,191.6,1.7999999523162842,BT,1,16711680
391,72:b7:4e:ad:8e:6d,,Uncategorized;10,2022-11-08 07:07:56,7936,-61,█████████████,███████,191.6,1.7999999523162842,BT,1,16711680
392,75:de:bc:a0:65:83,,Uncategorized;10,2022-11-08 07:07:57,7936,-81,████,███████████,191.6,1.7999999523162842,BT,1,16711680
393,6b:cc:82:54:4e:56,,Uncategorized;10,2022-11-08 07:07:58,7936,-91,████████████,███████████████████,191.6,1.7999999523162842,BT,1,16711680
394,75:19:e1:ba:a8:e5,,Uncategorized;10,2022-11-08 07:07:59,7936,-82,██████,█████████████████,191.6,1.7999999523162842,BT,1,16711680
395,54:21:e5:6b:07:cd,,Uncategorized;10,2022-11-08 07:07:59,7936,-77,█████████████,██████,191.6,1.7999999523162842,BT,1,16711680
396,69:78:be:f0:54:0c,,Uncategorized;10,2022-11-08 07:08:01,7936,-88,█████████████,█████████████████,191.6,1.7999999523162842,BT,1,16711680
397,75:de:bc:a0:65:83,,Uncategorized;10,2022-11-08 07:08:05,7936,-76,██████████████████,█████,191.6,1.7999999523162842,BT,1,16711680
398,64:fe:65:18:58:1a,,Uncategorized;10,2022-11-08 07:08:06,7936,-95,████████,████████████,191.6,1.7999999523162842,BT,1,16711680
399,45:53:f6:79:48:68,,Uncategorized;10,2022-11-08 07:08:09,7936,-68,█████████████████,███,191.6,1.7999999523162842,BT,1,16711680
400,47:19:f9:92:78:83,,Uncategorized;10,2022-11-08 07:08:11,7936,-77,███████,███,191.6,1.7000000476837158,BT,1,16711680
401,79:e2:c8:21:96:fc,,Uncategorized;10,2022-11-08 07:08:20,7936,-73,██████████████,████████████████████,193.3,1.7000000476837158,BT,1,16711680
402,4b:02:e2:e6:af:17,,Uncategorized;10,2022-11-08 07:08:20,7936,-72,████████████,██████,193.3,1.7000000476837158,BT,1,16711680
403,78:05:41:21:5b:f6,ZK600,Uncategorized;10,2022-11-08 07:08:22,7936,-93,███,████████,193.4,1.7999999523162842,BT,1,16711680
404,54:79:e2:19:ec:d7,,Uncategorized;10,2022-11-08 07:08:22,7936,-83,█████████,███████████████████,193.4,1.7999999523162842,BT,1,16711680
405,60:3e:9b:2b:53:2b,,Uncategorized;10,2022-11-08 07:08:22,7936,-71,█████████████████,█████████████████,193.4,1.7999999523162842,BT,1,16711680
406,6e:bf:99:a3:97:02,,Uncategorized;10,2022-11-08 07:08:23,7936,-80,█████████████,████,193.5,1.7999999523162842,BT,1,16711680
407,53:12:cb:53:9f:6a,,Uncategorized;10,2022-11-08 07:08:25,7936,-96,███████████████████,████,193.6,1.7000000476837158,BT,1,16711680
408,60:d4:69:bb:0a:7e,,Uncategorized;10,2022-11-08 07:08:25,7936,-77,████,████████,193.6,1.7000000476837158,BT,1,16711680
409,54:10:d0:9a:be:7c,,Uncategorized;10,2022-11-08 07:08:28,7936,-80,█████,█████████████████,194.0,1.7000000476837158,BT,1,16711680
410,6e:e3:20:09:8e:68,,Uncategorized;10,2022-11-08 07:08:29,7936,-88,█████████,███████,194.2,1.7000000476837158,BT,1,16711680
411,67:71:5b:20:0b:b0,,Uncategorized;10,2022-11-08 07:08:36,7936,-95,████████████████,████████,195.0,3.0,BT,1,16711680
412,7d:18:29:a1:66:62,,Uncategorized;10,2022-11-08 07:08:38,7936,-69,████████,██████████████,195.1,3.299999952316284,BT,1,16711680
413,57:be:73:99:ae:2a,,Uncategorized;10,2022-11-08 07:08:39,7936,-79,█████████████████,████████████████,195.2,3.400000095367432,BT,1,16711680
414,40:98:43:a6:19:8f,,Uncategorized;10,2022-11-08 07:08:39,7936,-81,█████████████████,███████,195.2,3.400000095367432,BT,1,16711680
415,6a:63:24:c3:10:68,,Uncategorized;10,2022-11-08 07:08:46,7936,-102,████████████,██████████████████,195.2,3.799999952316284,BT,1,16711680
416,68:8a:6a:ac:0e:2f,,Uncategorized;10,2022-11-08 07:08:47,7936,-99,██████,███████,195.1,3.799999952316284,BT,1,16711680
417,69:9f:1a:1b:01:97,,Uncategorized;10,2022-11-08 07:08:51,7936,-68,████████████,█████████████,195.2,3.700000047683716,BT,1,16711680
418,7c:ca:bb:bc:08:79,,Uncategorized;10,2022-11-08 07:08:58,7936,-99,█████████████████,█████████,195.1,3.799999952316284,BT,1,16711680
419,4b:5e:b9:d7:93:ad,,Uncategorized;10,2022-11-08 07:09:05,7936,-70,███████,███████████████,194.5,4.099999904632568,BT,1,16711680
420,47:cf:63:c2:a7:6d,,Uncategorized;10,2022-11-08 07:09:08,7936,-71,███████,███████████,194.2,4.5,BT,1,16711680
421,64:49:d3:c6:c4:84,,Uncategorized;10,2022-11-08 07:09:15,7936,-80,████████████████████,██████████████,193.4,4.699999809265137,BT,1,16711680
422,73:59:cc:ce:70:17,,Uncategorized;10,2022-11-08 07:09:21,7936,-71,████████,█████████████████,192.9,4.900000095367432,BLE,1,16711680
423,60:3e:9b:2b:53:2b,,Uncategorized;10,2022-11-08 07:09:22,7936,-63,████████████████,███████████████,192.9,5.0,BT,1,16711680
424,6a:06:ed:80:21:60,,Uncategorized;10,2022-11-08 07:09:25,7936,-99,█████████████████,███████████████████,192.7,5.199999809265137,BT,1,16711680
425,7c:ca:bb:bc:08:79,,Uncategorized;10,2022-11-08 07:09:35,7936,-80,███████████████████,█████████████,192.1,6.300000190734863,BT,1,16711680
426,59:f3:a8:4b:cd:5e,,Uncategorized;10,2022-11-08 07:09:37,7936,-68,█████████████████,██████████████████,192.1,6.400000095367432,BT,1,16711680
427,68:54:d0:82:94:87,,Uncategorized;10,2022-11-08 07:09:40,7936,-63,████████,███████████████████,192.0,6.599999904632568,BT,1,16711680
428,5d:60:cf:8c:34:66,,Misc,2022-11-08 07:09:41,7936,-65,████████████████,██████████████,192.0,6.800000190734863,BLE,1,16711680
429,6d:5c:f5:6e:20:c8,,Uncategorized;10,2022-11-08 07:09:48,7936,-83,█████████████████,████████,192.3,7.400000095367432,BT,1,16711680
430,00:40:5a:c4:2c:23,FREE_U+zone,[ESS],2022-11-08 07:09:59,13,-91,████████████████,████████████████████,192.6,7.0,WIFI,1,16711680
431,72:0d:0d:89:4f:7c,,Uncategorized;10,2022-11-08 07:09:59,7936,-97,████████████████,████████████,192.6,7.0,BT,1,16711680
432,44:1e:98:2d:e1:dc,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-88,██████████████████,███████████,192.6,7.0,WIFI,1,16711680
433,44:1e:98:6d:e1:dc,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,157,-89,█████████,███████████████,192.6,7.0,WIFI,1,16711680
434,44:1e:98:ed:e1:dc,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-89,███,█████████,192.6,7.0,WIFI,1,16711680
435,44:1e:98:ad:e1:dc,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-90,█████████,███████████████,192.6,7.0,WIFI,1,16711680
436,44:1e:98:ed:a8:98,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,6,-68,██████,█████████████,192.6,7.0,WIFI,1,16711680
437,00:40:5a:c4:2c:23,FREE_U+zone,[ESS],2022-11-08 07:09:59,13,-86,█████████████████,█████████████████,192.6,7.0,WIFI,1,16711680
438,1c:39:29:31:42:ec,AT_401_CST_570004_WW_42ec,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,11,-68,███████████████,█████,192.6,7.0,WIFI,1,16711680
439,e8:48:b8:43:5e:6a,???,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,157,-77,████████████,████████████,192.6,7.0,WIFI,1,16711680
440,00:40:5a:c3:cb:79,U+ Zone,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,13,-82,██████████████,███████,192.6,7.0,WIFI,1,16711680
441,6a:48:b8:43:5e:6c,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-77,█████████████,███████,192.6,7.0,WIFI,1,16711680
442,6a:48:b8:43:5e:6d,???5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-77,████████████████,█████████████████,192.6,7.0,WIFI,1,16711680
443,64:ed:d5:6c:b6:0e,,Uncategorized;10,2022-11-08 07:09:59,7936,-101,███,███████████████████,192.6,7.0,BT,1,16711680
444,7d:9a:bf:5b:25:dc,,Uncategorized;10,2022-11-08 07:09:59,7936,-100,████████████,████████████████████,192.6,7.0,BT,1,16711680
445,d0:53:49:68:23:3e,███████████████,Desktop;10,2022-11-08 07:09:59,260,-100,████,███████████████,192.6,7.0,BT,1,16711680
446,12:16:1f:03:fa:7f,T Free WiFi Zone,[ESS],2022-11-08 07:09:59,60,-90,██████████,███████████,192.6,7.0,WIFI,1,16711680
447,58:86:94:59:39:a4,104-1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,7,-68,███████████████████,███,192.6,7.0,WIFI,1,16711680
448,02:16:1f:03:fa:7f,T wifi zone_secure,[WPA2-EAP/SHA1-CCMP+TKIP][RSN-EAP/SHA1-CCMP+TKIP][WPA-EAP/SHA1-CCMP+TKIP][ESS],2022-11-08 07:09:59,60,-90,███████,███████,192.6,7.0,WIFI,1,16711680
449,70:5d:cc:7f:60:3a,????????,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,7,-67,████████,███████████,192.6,7.0,WIFI,1,16711680
450,47:2b:22:7a:ea:86,,Uncategorized;10,2022-11-08 07:09:59,7936,-100,███████████,███████████████,192.6,7.0,BT,1,16711680
451,78:e1:95:7d:6d:62,,Uncategorized;10,2022-11-08 07:09:59,7936,-65,██████████,███,192.6,7.0,BT,1,16711680
452,44:1e:98:ad:a8:98,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,6,-67,█████████████████,███,192.6,7.0,WIFI,1,16711680
453,44:1e:98:6d:ce:28,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,11,-76,█████████████,███████████,192.6,7.0,WIFI,1,16711680
454,00:40:5a:c4:2c:21,U+ Zone,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,13,-82,█████████████████,████████████████████,192.6,7.0,WIFI,1,16711680
455,44:1e:98:2d:ce:28,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,11,-76,███████████,███,192.6,7.0,WIFI,1,16711680
456,d2:a6:e6:34:7c:3d,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,10,-73,████████████████████,███,192.6,7.0,WIFI,1,16711680
457,44:1e:98:2d:a8:98,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,6,-67,████████████████████,██████████,192.6,7.0,WIFI,1,16711680
458,e8:48:b8:43:5e:6a,???,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,157,-72,██████,██████████████████,192.6,7.0,WIFI,1,16711680
459,44:1e:98:6d:a8:98,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,6,-67,████████████████████,██████████████,192.6,7.0,WIFI,1,16711680
460,00:16:1f:03:fa:7f,T wifi zone,[ESS],2022-11-08 07:09:59,60,-87,█████████,████████████████,192.6,7.0,WIFI,1,16711680
461,47:2b:22:7a:ea:86,,Uncategorized;10,2022-11-08 07:09:59,7936,-95,███████████████████,████████████████,192.6,7.0,BT,1,16711680
462,00:1a:7d:da:71:0a,,Desktop;10,2022-11-08 07:09:59,260,-93,█████████,███████████████,192.6,7.0,BT,1,16711680
463,86:69:93:f2:00:4b,,Uncategorized;10,2022-11-08 07:09:59,7936,-91,██████████████,██████,192.6,7.0,BT,1,16711680
464,7a:fa:41:1b:4c:47,,Uncategorized;10,2022-11-08 07:09:59,7936,-91,██████,████████,192.6,7.0,BT,1,16711680
465,02:16:1f:03:fe:d3,T wifi zone_secure,[WPA2-EAP/SHA1-CCMP+TKIP][RSN-EAP/SHA1-CCMP+TKIP][WPA-EAP/SHA1-CCMP+TKIP][ESS],2022-11-08 07:09:59,157,-92,███,███████████████,192.6,7.0,WIFI,1,16711680
466,88:36:6c:d8:f1:6e,LAB221,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,4,-76,████,█████████,192.6,7.0,WIFI,1,16711680
467,40:13:b0:59:e0:fe,,Uncategorized;10,2022-11-08 07:09:59,7936,-84,██████,███,192.6,7.0,BT,1,16711680
468,00:40:5a:c3:cb:7a,U+zone,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,13,-80,████████████████,██████████████,192.6,7.0,WIFI,1,16711680
469,00:40:5a:c3:cb:7b,FREE_U+zone,[ESS],2022-11-08 07:09:59,13,-81,██████████,█████████,192.6,7.0,WIFI,1,16711680
470,00:30:0d:88:34:60,T wifi zone,[ESS],2022-11-08 07:09:59,1,-69,██████████████,██████████████████,192.6,7.0,WIFI,1,16711680
471,44:1e:98:e2:12:dc,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-87,████████████,██████████,192.6,7.0,WIFI,1,16711680
472,44:1e:98:a2:12:dc,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-87,██████████████,████████████████████,192.6,7.0,WIFI,1,16711680
473,44:1e:98:22:12:dc,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-87,██████████████,█████████████████,192.6,7.0,WIFI,1,16711680
474,44:1e:98:62:12:dc,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,157,-87,███████████,█████████████,192.6,7.0,WIFI,1,16711680
475,6a:48:b8:43:5e:6d,???5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-70,███████████,██████████████████,192.6,7.0,WIFI,1,16711680
476,6a:72:66:eb:46:25,,Uncategorized;10,2022-11-08 07:09:59,7936,-97,█████████,█████████████████,192.6,7.0,BT,1,16711680
477,00:40:5a:c4:2c:22,U+zone,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,13,-84,████████,███,192.6,7.0,WIFI,1,16711680
478,44:1e:98:e2:2d:2c,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-85,████████,█████████████████,192.6,7.0,WIFI,1,16711680
479,44:1e:98:62:2d:2c,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,157,-85,█████████,██████████████,192.6,7.0,WIFI,1,16711680
480,44:1e:98:a2:2d:2c,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,157,-85,████████████,███████,192.6,7.0,WIFI,1,16711680
481,44:1e:98:22:2d:2c,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-84,████████████████████,█████,192.6,7.0,WIFI,1,16711680
482,b2:68:e6:b7:6e:a1,DIRECT-a1-HP M280 LaserJet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,11,-80,███████████████,███,192.6,7.0,WIFI,1,16711680
483,1e:39:29:78:f1:b7,[LG_CeilingCassette A/C]f1b7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,11,-85,█████████████████,█████████,192.6,7.0,WIFI,1,16711680
484,12:16:1f:03:e1:72,T Free WiFi Zone,[ESS],2022-11-08 07:09:59,13,-84,████████,█████████████,192.6,7.0,WIFI,1,16711680
485,e4:be:ed:7f:bf:9d,Lab401wifi,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,8,-76,██████████████████,████████████,192.6,7.0,WIFI,1,16711680
486,44:1e:98:ae:46:f8,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,11,-89,████████████████████,██████████████████,192.6,7.0,WIFI,1,16711680
487,44:1e:98:2d:e1:dc,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 07:09:59,157,-81,█████,██████,192.6,7.0,WIFI,1,16711680
488,44:1e:98:6d:e1:dc,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,157,-81,██████,██████,192.6,7.0,WIFI,1,16711680
489,44:1e:98:62:24:98,JNU_WiFi_info,[ESS],2022-11-08 07:09:59,11,-85,██████,███████████████,192.6,7.0,WIFI,1,16711680
490,88:36:6c:5d:4b:5c,themallab,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,5,-76,██████████████,██████,192.6,7.0,WIFI,1,16711680
491,44:1e:98:e2:24:98,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,11,-86,██████████,██████,192.6,7.0,WIFI,1,16711680
492,44:1e:98:a2:24:98,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,11,-86,███,█████████████,192.6,7.0,WIFI,1,16711680
493,1e:39:29:78:f1:b7,[LG_CeilingCassette A/C]f1b7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,11,-79,███████████████████,████████████████████,192.6,7.0,WIFI,1,16711680
494,44:1e:98:ee:46:f8,JNU,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 07:09:59,11,-87,███████████,███████████,192.6,7.0,WIFI,1,16711680
495,90:9f:33:24:85:5e,318,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 07:09:59,13,-81,█████████████,███████████████,192.6,7.0,WIFI,1,16711680
